time,hr,spo2,bp_sys,bp_dia,motion
30.0,76.99146693885301,98.70821442325656,124.77152910065402,76.5697512148241,0.14804444158161306
31.0,89.26139092254469,98.2332161312635,114.92571321848477,76.9139387667602,0.2843774027618397
32.0,79.93251387631032,98.95313663391325,118.11224010231223,80.53528726496148,0.2122557142186309
33.0,74.71144535522049,98.28712416520183,125.95348568252028,78.27426559430987,0.23633970232009022
34.0,84.11272456051594,97.38756262535956,123.3723686682925,83.43966486025714,0.16859253001221788
35.0,73.89578175014489,98.3615035252061,122.13454717036322,76.93508364364655,0.26431910684977666
36.0,81.04431797502377,96.85627379267933,117.2870217658397,79.71479416573528,0.18714737955934677
37.0,70.20164938060113,98.10855970577653,122.96048892215164,85.91993721598445,0.2138776256746766
38.0,73.35906975550785,97.96677000935554,119.01013855920195,81.70912606977484,0.15334469614064455
39.0,80.98430617934562,97.79188314272746,123.66244487940628,79.69981229155718,0.15015341867989368
40.0,83.69233289997705,97.87146248856106,116.02454379905618,76.99027779032411,0.23441026532264414
41.0,80.85684140594985,96.11815095450235,118.53944820496368,76.83384301642512,0.17781965848963072
42.0,79.4217585880588,97.45127509225904,112.08033765958389,75.74693373524026,0.15730884562478115
43.0,78.49448152205356,98.09284490114112,119.71993911995011,77.2949656710855,0.16784083289864848
44.0,72.60739004816287,98.1598563919974,113.51199309096924,83.77832919372158,0.23494765358587108
45.0,76.40077895802645,96.97232485907404,111.08762839870406,78.89055864353865,0.16854810693981948
46.0,77.69680614520107,99.2657078408647,122.06928918284311,73.25113465309384,0.1941172534198918
47.0,85.28561113109458,97.1338251517855,121.70191820686128,88.84084646529891,0.20075138751435487
48.0,81.71809144784231,98.96945720052673,126.26298987958857,81.59982595572582,0.10413255569948505
49.0,71.18479922318633,98.42719436187168,116.5509954433992,72.96528299743416,0.1264436797313241
50.0,81.62041984697397,97.35377269015619,123.26442277469404,77.79075536379588,0.21681389446237814
51.0,78.07458859791842,99.77531089260951,124.4063805781893,80.55443191414209,0.16314853194236514
52.0,76.6153899984702,96.80636316824352,123.55819046265276,88.5229604664869,0.25283624556402096
53.0,83.05838144420434,98.91915417361,113.39477053758286,74.45943770870565,0.24834035521252723
54.0,113.46618825494609,87.05825302108715,121.19490785816951,84.88020359677974,1.0879029619368525
55.0,112.96759123804732,85.38705049396754,122.91312236843729,86.99743213486171,1.1429331179847104
56.0,75.80391238388681,87.45013600310851,120.05742773526353,76.85672847462715,1.0477900622319214
57.0,78.45393812074393,97.74995348540105,103.30817873303133,78.61243190569883,0.23244409629519197
58.0,81.65631715701782,98.28869362927986,121.28391699178783,74.81845376313115,0.17077995117019845
59.0,84.8777256356118,98.26032183877122,137.70024831517793,78.98269429459847,0.3226184956434362
60.0,77.60412881077355,97.86569125852945,117.11968584994413,79.81705012828535,0.299181682621801
61.0,79.07170511668092,98.81080827315978,114.17538321715743,83.29824999041185,0.2005940217258896
62.0,74.46832512996986,98.79348872055222,122.98678847769119,85.45091735510223,0.21932931149525964
63.0,74.01896687959665,96.25146802676181,122.49902568373257,76.25951967689177,0.2679648799682403
64.0,84.06262911197099,99.30434024287815,129.54188132333132,70.16337467887003,0.19264302475929465
65.0,86.78120014285412,96.33750801196433,109.9370547527289,79.89377610361879,0.16716879646001476
66.0,79.63994939209833,99.03254620434166,125.85104202059993,81.4676876498432,0.24369948755034415
67.0,85.01766448946012,99.12670513682758,124.7233764900117,81.24708843842521,0.20392196230418352
68.0,81.80818012523817,96.9090335697848,118.86282770447563,78.36663376245478,0.20914972248226305
69.0,76.77440122697438,97.58918571204542,122.70949854337351,80.62376049831967,0.15828643284660174
70.0,81.80697802754207,96.89429533151406,128.23565985278685,87.57722404176124,0.11411639258183019
71.0,87.69018283232984,97.78507896971126,126.9785230402276,81.90867084481255,0.21180712049395506
72.0,79.82086980445024,97.69196571581426,110.85584550341017,78.13315787498458,0.24524810207471
73.0,87.82321827907003,98.77966053226935,126.56126549404388,77.49901091452003,0.18870966254619792
74.0,66.90127447955128,99.3103087461196,119.48249115973985,79.15073821161134,0.27182147597794337
75.0,84.10951252187611,99.39568381078996,120.58299278412413,88.1836998091532,0.1648041837292228
76.0,80.43523534119086,97.4378319734217,120.58557592801355,79.08349645236902,0.147264777251704
77.0,78.50496324767066,97.79077812625547,118.79805608961392,79.90102827739646,0.19663848464019346
78.0,80.45880388267751,96.31656180777905,129.5336599768565,77.58843214531848,0.19587037123243548
79.0,70.06215542699553,97.19412993350382,119.3302563212063,85.49491678720982,0.23849843656676115
80.0,78.90164056081244,98.96485163309745,111.04363097293465,89.79918627372338,0.16125185879680076
81.0,81.78556285755873,99.61558282354824,116.85176115224218,82.25306524715694,0.26840471184074494
82.0,87.38947022370758,96.76565112812008,121.42955773448381,80.41386451892713,0.2983458481254127
83.0,77.40864890863176,97.40753574084711,129.8337182743764,80.18391416587117,0.19804279865158292
84.0,75.95753198553406,97.97359424304108,124.82475747959067,68.07846605607128,0.26248552100921596
85.0,77.49121478207732,98.28016115881961,113.19571777002365,83.72575432142409,0.147175146468737
86.0,84.57701058851038,97.19039648007835,139.88151933343113,80.67083207997922,0.2537610770590958
87.0,81.64375554829843,98.4240610444641,122.11820248782384,82.14171025330363,0.2523638204279731
88.0,77.3511989811648,97.52616065292908,130.20312590399212,76.44268902958147,0.24317186400949395
89.0,82.56633716556678,97.98554772912172,118.78628453138217,78.07771560511455,0.1992218455564853
90.0,80.4853877467402,98.5462842480037,124.2668739576436,77.94487531748413,0.05228755293789844
91.0,84.84322495266444,98.00642226981094,126.71574803614723,85.1081149203652,0.16791364281739354
92.0,76.48973453061323,97.56361410947343,129.74555769403406,78.10620081698454,0.1687041991157699
93.0,78.36168926701116,97.89039019607416,128.4589464430258,90.41330161054898,0.15108725309697613
94.0,78.0394592343392,97.91163704079466,126.97757600058382,82.15431209507518,0.20611215022735332
95.0,72.68242525933941,97.62998897011788,117.47930615044713,73.62158670002134,0.17905182772393827
96.0,81.48060138532288,97.7412039373329,115.42603166435151,79.35726853374021,0.1587693995117489
97.0,81.30527636089944,99.59864717050472,122.66086008259359,76.74162438921792,0.14705999258760902
98.0,80.02556728321231,98.56091944794125,127.46502457872856,69.02808765089988,0.16422435072573857
99.0,78.82706433312427,97.70451968197084,118.21823439378714,87.99735470056895,0.25607496059249646
100.0,72.92314628974793,98.69695440451073,128.5213757257151,83.51571271110002,0.1669487472686253
101.0,77.89677338617321,97.66618051024399,131.62093396388943,82.66603658949656,0.1742530646783364
102.0,78.28642741736616,99.17312463758664,112.66943264741265,80.82701830149853,0.17716511924883768
103.0,75.9886136538919,98.3696421921981,113.30463436962977,73.0899121565378,0.216949675690471
104.0,79.19357144166996,97.89269785599578,118.87699952875731,77.58191430222281,0.22281247442642665
105.0,82.02025428407269,98.44771692581028,122.46090134551358,84.20890387392006,0.04776717303784189
106.0,89.43092950605265,96.4291238479315,115.8034638898636,74.74389985108749,0.25108176069138044
107.0,80.8728890641592,96.8732325310902,130.81762143093715,67.34115341874593,0.27181840171218774
108.0,81.28775195361382,96.80607499360094,123.39253489214761,78.86446996109537,0.14749067313191655
109.0,79.62777042116916,98.14294309476371,120.31557638592592,79.29121222986231,0.15138508776325826
110.0,70.4061439235048,99.73251499948509,108.51272380905178,80.67781708207355,0.17748733061108643
111.0,79.86743062275391,100.0,109.47347346857994,83.64259321757268,0.16219979902716977
112.0,80.30115104970513,98.63805110144075,122.24807400225446,83.18802906115604,0.21119634369733034
113.0,92.31621056242643,98.50084447494446,102.9392349907613,81.2938490262196,0.10267373568205679
114.0,79.03819517609439,96.19894226584726,128.10109927715257,85.97765694043355,0.14410361959816304
115.0,81.50773671166806,97.45732620026598,118.73476924502144,72.40515109593343,0.2769598600087454
116.0,79.82644115147379,97.21221624809176,145.94474375675787,82.52290907238695,0.15358900163259911
117.0,74.15660981190234,97.37915240174888,138.46333000492888,83.13269181668471,0.26217141390514626
118.0,85.7141140725751,97.8318561814152,118.54840744601987,73.8021885695988,0.21776690977950686
119.0,109.39058384195914,84.08619059062468,119.14930397974948,72.48564695658806,1.0673524692022078
120.0,109.5860784137405,82.57898135794602,127.96465211201624,76.270289367622,1.189582314692431
121.0,75.4530627260263,85.30619142443935,133.6253808793443,76.69229278742354,1.151932489821978
122.0,87.0139715546805,96.92725697426019,106.89576754051187,83.76709731751215,0.177226647187513
123.0,72.9907446860386,98.23924686411115,105.70899627716251,76.92730608154453,0.21224785465860022
124.0,82.93428546900135,100.0,115.02372155556495,75.71825740859398,0.22373167427833962
125.0,90.95227812904989,97.08061540841358,124.66190066539092,76.9418313165272,0.235379591098731
126.0,75.04731837434656,95.46971247725367,123.97498872406078,85.59316167077105,0.25891264237740014
127.0,77.16851135198614,97.7139957781199,128.5581716398708,80.06521687188476,0.22040679563891782
128.0,80.4982568254382,99.10095963499857,110.40241977307754,79.10374487321545,0.13121829556068193
129.0,77.48262172941901,99.9583474542206,101.47084909624898,79.44997250649475,0.17631772711744045
130.0,72.24668284466934,96.77045040554758,126.86411356241716,86.4603016716326,0.3471524167634311
131.0,80.34281487403014,98.49669922323652,113.37442981627812,76.25414136698379,0.2362245530190864
132.0,74.68848143136948,97.53468954321994,103.8520970848909,86.57754145470052,0.31846436504057485
133.0,82.36796215317591,97.89405164569587,121.16050996767505,81.05248149460752,0.26977170410995926
134.0,75.40287882883098,100.0,126.34540550574943,79.19790309012326,0.21209010357778743
135.0,87.7496720250877,96.49702967160485,119.02354294302978,92.50450248967141,0.21507035348905587
136.0,76.08373353831881,98.25373966149458,116.33721291054009,74.72180255100702,0.19817099800615773
137.0,78.38969241897162,98.46769317176543,118.72510214283275,78.23157120216497,0.11310976920767503
138.0,84.06758608684835,99.08578632493935,117.03533790079373,73.83784380418,0.2009023626234112
139.0,73.84567841783023,98.09798315347089,109.21562310447867,84.76230985268084,0.26053372762710986
140.0,81.13729967302065,98.30805053950411,114.28255458407655,88.44594466825839,0.17001800025893982
141.0,86.53571377141213,97.6083514325782,124.17023924011052,88.3496139070232,0.2205976499530905
142.0,71.96258382719387,98.2691269412451,122.573428331012,86.11974376573002,0.24257955229465988
143.0,80.92316929266153,97.65680772450258,121.34447844773456,79.01189766102017,0.15451597803437622
144.0,81.29941397124212,98.62157188985606,112.03881214517297,78.17379511255076,0.17743485678281679
145.0,83.90911435888655,97.63038966395636,118.54797470291466,71.64415113752968,0.14910442547614206
146.0,73.81524644560959,98.37710039390218,102.58347962845716,90.17936767590896,0.15889171966552967
147.0,73.39771693457863,97.97073718631502,121.42781331108311,82.34489039074234,0.13561973581734693
148.0,82.60970782808448,99.12605025077217,131.43086166250853,77.54021547565259,0.15497757693109868
149.0,81.48492336616593,97.94860627641151,108.20694294366315,86.64028444493484,0.270972784039892
150.0,81.25246425172938,96.22696753179312,115.31257861345796,75.1361774162,0.1542261485454854
151.0,81.73224104748488,99.261921500714,122.63285422968103,82.03311017111336,0.2063229609530345
152.0,76.59987639210755,97.09426769913738,130.02274107541987,79.13685432854582,0.17485656231645222
153.0,81.16126848580502,97.34623366135118,116.4142030695988,83.1933856994015,0.25894329685184697
154.0,81.46536236649341,97.4043387059565,114.46199736587283,79.6821323040694,0.2655581148301808
155.0,76.42824290986816,99.37443809317082,104.24861486067134,72.74536054444388,0.24320349910694736
156.0,89.32887255572378,95.86432578602131,120.82750503446485,80.37788186335018,0.21530672765513778
157.0,82.36916460455893,100.0,136.33660832114995,85.24432070937681,0.18844702315795508
158.0,74.04348251398676,99.05605680906605,122.2188676957174,79.85391797073008,0.14040626479043752
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
164.0,84.8168806462216,98.55560446600344,121.80609218489404,80.15745781130998,0.25190062636579813
165.0,82.06390463468249,98.08958068125524,120.14090601546926,83.45036838168306,0.23821066016694278
166.0,84.11030079997245,97.80266157969267,112.197071781774,85.43855213078933,0.28639819176908826
167.0,89.48396491326974,97.84872671634649,130.42806345547808,83.45809287560694,0.17653267667866446
168.0,78.77305941998564,97.80509171964732,125.31762196266487,81.36559217146822,0.13570679913601424
169.0,76.23131917821256,99.13377009686707,115.57663330106158,75.00893870744298,0.17472551222777444
170.0,75.55242785187238,98.59355672228087,128.0145988294555,79.9860694466655,0.2104426771267166
171.0,75.92094857517282,95.05961136533573,116.01943329291834,77.33454798992084,0.20291063635425283
172.0,79.61449145292949,98.65590077652976,113.7439720599117,78.27968021647887,0.18032810518627249
173.0,81.70575987408321,98.19473619471877,113.9223750601577,78.12732924624875,0.10454012705113785
174.0,81.38345399665009,97.9812912435541,105.83145157529528,75.10037212608877,0.22352414980645535
175.0,84.13591624518011,97.61148154691111,123.77233904334565,70.21330705433004,0.29861722395411
176.0,80.06500945938953,99.12411271998602,105.3508409732932,76.65928475836117,0.2232125619061502
177.0,87.26767038578659,98.94752646212285,110.1724493498739,80.9668972596208,0.2304567759526757
178.0,78.67671583381022,97.22712233217639,103.39529592737173,73.25911477286255,0.2286222653077551
179.0,93.6008458329481,98.40705228712453,119.31144245767285,80.07841118235812,0.21985233349412
180.0,83.12833673882503,97.02834326545872,118.79743631782502,89.50134212155483,0.24658329834340476
181.0,75.71421221791859,96.62038183521106,117.38643029450908,85.1152827762612,0.2197686840592833
182.0,74.64553750969444,97.37328277541003,111.65937844263539,88.21770754560265,0.1843661415173362
183.0,82.41236207621593,98.86239347238276,110.62212997250688,81.95563938466363,0.1602005544995623
184.0,78.88268607337075,98.95312504537608,123.7149589083726,85.83754911493223,0.18755131723596624
185.0,83.57000247046047,98.5130854200973,115.5955845463321,76.38017634766106,0.2157064748225333
186.0,82.36618812286773,98.725095786848,122.53086657228916,76.77829866489007,0.18419585194385135
187.0,79.63585543671563,98.51617828711495,112.91801051100622,66.30429896931264,0.21571693415657153
188.0,75.76603140965797,97.35851840477704,121.44850194216866,85.9307273702115,0.2219575066850209
189.0,72.42576387657067,98.43192254467394,130.4262242985285,87.70161989909943,0.2416589715635091
190.0,77.76742523966489,98.80040952522768,124.68932640314226,77.23411377326364,0.26413974844194904
191.0,84.28199397161737,98.75429132981357,116.70068945426816,78.73024146801383,0.2039003709239429
192.0,81.07046872065102,99.18891337147464,122.05759176284742,76.23068943154519,0.13461117174261697
193.0,73.77130610644006,98.70830384720107,118.0746786037583,81.91326775738746,0.18274479515904052
194.0,117.57669021408442,84.35744518975864,120.06304147755783,85.6246627265162,1.1585157471938106
195.0,118.6373724834727,85.07614722053349,117.39511158281198,71.28614013059479,1.064524181014626
196.0,75.58071281899433,83.97947572296799,118.68531835291687,82.04719265321125,1.2257458448286047
197.0,80.76862552972764,97.11812534877228,121.6967468245934,78.61664114140427,0.20711889562552332
198.0,80.29104359223,97.83693303605624,112.0531304033444,80.56697195983345,0.21906764172901427
199.0,74.28514851084688,97.25509735519356,111.87296938408018,82.29497000837145,0.26827632312631333
200.0,81.78893680174141,97.32482172502561,108.89165956935031,79.05898780613589,0.16849285849288267
201.0,82.80392263184117,97.85548132928449,107.19783116397032,79.4820657329711,0.2287020965442015
202.0,85.41525621587638,97.20758007900004,110.26173846223617,78.9306241622268,0.19450679384490321
203.0,85.26901026017451,97.69203847036096,121.27570005443303,84.85158100894141,0.19079565664920403
204.0,73.11165316021454,96.10638533304622,112.85769987606493,82.09379980063748,0.16139038060978106
205.0,75.31087480042439,98.21329370737294,124.10891571384877,81.1029176886868,0.2832801606843264
206.0,82.5751763360433,98.00120547536223,120.2777099900205,73.64524139453859,0.18122499799622147
207.0,82.56892975456104,97.18291136893181,104.25196629249557,78.10710128393423,0.23497321234478513
208.0,82.57523843153024,98.6592456684324,125.23980467377352,84.49334580169587,0.10624963062640319
209.0,99.26365745327361,98.93757013762657,126.48638916473368,80.18848286561962,0.25899942648448937
210.0,82.85445255346583,96.39244013563102,112.04909860132118,83.29765734794569,0.25261055779785296
211.0,85.677828200903,97.23727522143379,123.36153234315994,88.83255900163817,0.20487170551486517
212.0,84.770008817466,97.2308576502127,113.14801410072641,85.19303034604408,0.1886528766931038
213.0,83.256956256529,97.06009689889113,120.78136301398668,80.46579168849871,0.22000000028067834
214.0,78.42365377679828,98.82947484193174,109.88401274436028,77.44505414902136,0.3144395330440145
215.0,83.79484610246634,97.8061738612272,105.65514837972339,67.2322520197205,0.11183816505482574
216.0,76.13587392731215,97.73548515868939,116.93746248309625,79.15807538763573,0.2391013693787064
217.0,78.81590696629996,95.99613763559324,119.01016842980131,78.36993752091576,0.15441913489230488
218.0,77.57318226085448,98.63541803020922,116.81856245108317,81.95183097197688,0.19900408018501345
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
224.0,77.64034067105283,94.98048784417918,114.63907839636613,88.57953815566347,0.11029282444006999
225.0,85.44475298483682,98.1838495447537,129.37374331772926,79.51237308127189,0.22698822564141713
226.0,80.32140009547732,99.80051118151086,110.59061330756175,81.63905536787061,0.18367320737327145
227.0,74.61127611035347,99.23894635293944,123.90048237669374,84.76239078476402,0.14145375530962734
228.0,76.42348145370016,98.20965941527463,129.4551287436797,75.94553031899875,0.21011916852993479
229.0,83.39798874467338,97.50836381436795,123.84726474199117,81.83407021642721,0.1221524456646761
230.0,76.34816684141431,98.80712259663731,118.37980618348136,76.29754946833921,0.20198569108598174
231.0,81.08229294790988,97.02645380029553,115.77362362669616,84.32412219245505,0.1288561546094223
232.0,80.22785919951907,98.47635776935621,128.28870120837004,80.75701523975866,0.22306360421589158
233.0,76.74199826197092,98.50547015916662,108.61620059790661,81.49225906990719,0.15378213331848123
234.0,90.71972044662662,99.06020990749887,112.23900591696285,76.08700701290705,0.17745029914853455
235.0,83.16959511159006,100.0,116.81953787606624,83.53516179805392,0.2146974693971581
236.0,69.87428706671196,98.39241596717876,129.901230060096,90.42356460615508,0.1613728944078882
237.0,80.93227157384713,97.4910363742925,123.03814108832717,74.96044152285897,0.1971018000165849
238.0,76.69106767615806,97.97442568780801,112.25563393191804,78.30120496176238,0.12430847493775732
239.0,84.26216667398111,96.23092409511088,117.51753835692077,81.15803737084046,0.23154378017980778
240.0,76.0373963078365,97.30528686891094,115.08541484722964,83.93203105997908,0.2882456902775386
241.0,79.4263177926655,97.59071756188689,114.32168806213171,77.20226857355266,0.33961044339549806
242.0,82.52493639490228,97.47591160206541,127.83111646845424,65.8348485492863,0.20455840733332198
243.0,84.32877597085061,98.15235487203373,109.02605496589196,86.79594747082012,0.23941020703985935
244.0,73.99851796472112,97.1775800676178,132.870246845875,83.80253059792071,0.11096871635462555
245.0,78.32749382079525,99.12103066732448,126.62583752147698,71.28526234756667,0.2751367163152794
246.0,77.62527344419522,98.0002070649182,128.72689336482958,76.96215604110222,0.23881142523620533
247.0,76.73335383713145,97.99069967886139,116.29648390379793,87.84091214763663,0.17580332775243834
248.0,88.82727120140548,97.67210528348708,118.80047424736712,87.23898209228933,0.2618590400144505
249.0,82.02490855480478,98.15519068385898,108.53478548380231,84.69320011339472,0.18727619616773294
250.0,73.69558022832477,98.82509826466763,115.80270074346558,79.11943783020068,0.17709874084927218
251.0,84.58930973527389,97.1328697842891,123.94923878114521,80.41493709406255,0.22376674627137458
252.0,90.61078098506317,97.34188351092475,130.36850449425117,79.34537097436937,0.1468322750084841
253.0,85.16232630275573,97.69627397122333,111.14274546558039,85.6411989163442,0.2510812382199974
254.0,72.40315017022994,96.65412907652679,117.07595250411788,75.62078796752445,0.14720050940365784
255.0,77.57882963566874,97.1807421402785,118.78960623813983,75.97100172557897,0.1474972605088407
256.0,86.33455574593312,97.52377912645534,108.83368638246012,85.05137293418008,0.1545155105795833
257.0,76.4616526719061,98.87438918071273,124.73079393406721,79.77819272244218,0.2379750018758061
258.0,82.21909714073114,98.26256132900193,114.20807734605913,86.89233677726904,0.1691612319240146
259.0,83.87317026714669,98.19358991136754,118.43687719058381,76.64243896509727,0.13260021078164158
260.0,75.36534764210958,98.85089796216798,116.38440502470498,79.72610819830588,0.1697160000032101
261.0,79.702373219691,97.86262821160061,113.6852919542426,75.38793507578023,0.19839788146597567
262.0,63.79366329965464,98.39046484992889,119.94364011615556,80.03681340711783,0.14095137581678074
263.0,74.87806179332856,97.8967782470675,118.27512337145582,72.607265315006,0.14241594454828282
264.0,78.7371592430342,98.26536234939962,117.02513694177068,77.56183289522518,0.30556481670497926
265.0,73.76108409017576,97.41724134238842,114.17230702655726,72.8187306753594,0.15697172980930565
266.0,88.16205651965818,95.56118284172356,122.55619736626365,83.4696161659563,0.18384788156134968
267.0,72.84929311019684,97.8657208378137,133.22893814793827,83.58294669879825,0.18163814996003572
268.0,77.79977756651508,99.42274813609994,121.11909786271302,71.34868634757828,0.1789321596114779
269.0,80.65370288643045,98.9262154022416,127.96894571928902,86.66942872750286,0.23106733699845514
270.0,87.20636644533057,98.96539748459116,108.8782245987723,92.48707563209928,0.2474071475236025
271.0,72.82068924410281,99.23613072180622,121.26209151435016,80.2300319336817,0.1847022784234204
272.0,85.8158187607748,98.08865759096143,111.22105344823147,76.79442869887677,0.13817608567038256
273.0,80.05116530509794,98.1973157074056,108.1846005797448,94.12165295501524,0.26372201139244517
274.0,75.09245674476024,97.38234810456565,114.08502874032772,73.40515750848745,0.19523294544016587
275.0,82.31051737131635,97.68392714397295,129.5351946753086,80.10053233434549,0.28651609074285844
276.0,80.99529847786735,98.61577114977113,127.60012662935716,80.89811136315961,0.08772070512174186
277.0,76.99891561420603,99.20388443716881,121.9440377764352,86.72573810226207,0.20977016106416602
278.0,80.3490104249501,97.860553724319,107.73839552088056,81.79869487563394,0.2959303166938104
279.0,78.0734320156912,97.54981073514858,118.4297547888965,77.50683052105774,0.1823367932280921
280.0,80.56758672625624,98.0005279588566,122.41360007121388,75.24407814806023,0.1887253288332682
281.0,83.31065337260523,98.60120674892912,121.40428983662878,78.29089089876932,0.21477558457951695
282.0,87.93008408072676,96.55614518386646,105.24965133215403,74.96536319527428,0.17206020905575214
283.0,73.81092250586576,95.70381904686276,112.87745721584102,80.23912659892342,0.18439640339736338
284.0,124.38983247521028,78.13924035979848,119.48737788681026,77.17901910069757,0.7967213505998983
285.0,103.96422660431645,77.4690647833759,124.29032727613752,72.52981103355124,0.7822410685881499
286.0,79.24107452482208,78.18163701164275,102.43097743120043,86.27572894187452,0.8750549328194965
287.0,82.94158603242288,97.85221968118253,118.70300819616114,77.5116373828548,0.22305390161482178
288.0,81.40495933867517,97.54675159097698,121.14439015903162,73.65931597512343,0.21253141160516512
289.0,76.88650240089703,99.45246753447074,126.7968959081297,79.15870432756229,0.24042855034450586
290.0,78.95938874821363,98.32674476460232,125.5428606738995,80.34185782983829,0.18678220833982667
291.0,77.53499532670584,98.30047435961083,124.66057055047044,71.26766637210483,0.161289809082355
292.0,77.05317621527894,98.6222071440434,113.60047594638452,81.65823833562881,0.16986878476927214
293.0,84.24801048510513,96.86116688221924,104.73598290301354,74.76421215654868,0.20008915205523045
294.0,81.78507742982524,99.03911178742027,116.85557794350879,88.55514404595394,0.14703941458135492
295.0,76.53545202369673,97.92423571346454,128.01305460166847,82.61980256038368,0.17498694917066623
296.0,84.49799937716625,98.67048061724121,131.14763622019547,78.00050004945342,0.17419416790642828
297.0,81.53649760438304,96.92814276695985,125.68439281838228,76.27416114841324,0.30622781149145073
298.0,84.06431059419481,96.44624123398394,123.43472658241387,79.47516146218189,0.06130925300330417
299.0,83.14814420961807,98.81788965802502,123.03711718708773,83.06395370791645,0.19101901392971835
300.0,75.85502494538964,98.37640952609752,115.55105002591375,79.872529357074,0.28628468964073855
301.0,77.19909479901516,97.09794844564249,118.95951765157103,78.91420596431571,0.2060922232066227
302.0,83.7364680256163,97.1303369187253,133.35255620661064,80.29185145408948,0.23767087367105466
303.0,83.05185132716733,99.12543478441476,112.45953595366498,76.98070534381523,0.2049913157549884
304.0,79.89549203017926,96.81058810713267,132.91823032567882,78.28397036578481,0.16663333093917598
305.0,80.58663691654391,99.64267295325597,117.42377476406354,69.57103780547499,0.08790420327455435
306.0,86.38832447894212,97.09937926535213,130.60345687276063,84.86863115426183,0.21027278435181515
307.0,77.04214305582084,98.63839192560839,108.74547992401969,81.49398890160882,0.16121966976988045
308.0,82.7354869058502,97.67138152425102,124.68723360931719,76.13272077983285,0.1599832296917348
309.0,78.98903673783053,98.60318743108235,114.10583891241902,89.49367490677619,0.1750506372010444
310.0,78.9115939838639,97.4558859978858,108.6778624646065,80.43508240196194,0.2872430703311747
311.0,85.49388425993595,97.8372070939277,121.74827233928757,74.81928214012402,0.3202418771126987
312.0,84.12708174494014,98.04091917539571,128.07577430876776,84.28368710735229,0.21086039687642005
313.0,84.06754818000319,96.99781254421853,113.24046849125203,81.99024108254632,0.17676163880441362
314.0,86.52739403577165,98.74082434542012,108.0078723163328,81.9728999274211,0.1411386791274395
315.0,80.1050192081638,97.48678643352841,119.26524188532036,77.87122197674205,0.22342700807730348
316.0,83.40976485647482,97.77140008465999,119.30051736978255,82.25247861889018,0.28914528000325723
317.0,78.44866621703272,97.00565062539148,124.38655702043599,78.69120854889452,0.18763298064874218
318.0,81.62083176244221,95.43766634120469,127.5967565709159,82.77970725822921,0.0810501979623388
